城市,城市shapefile,City,Lat,Long,tarvl_2011,trev_2011,CPIp_2011,CPIb_2011,hprice_2011,pgdp_2011,salary_2011,pop_2011,area_2011,road_2011,hotel_2011,agent_2011,Aspot_2011,railway_2011,darvl_2011,drev_2011,iarvl_2011,irev_2011,tarvl_2012,trev_2012,CPIp_2012,CPIb_2012,hprice_2012,pgdp_2012,salary_2012,pop_2012,area_2012,road_2012,hotel_2012,agent_2012,Aspot_2012,railway_2012,darvl_2012,drev_2012,iarvl_2012,irev_2012,tarvl_2013,trev_2013,CPIp_2013,CPIb_2013,hprice_2013,pgdp_2013,salary_2013,pop_2013,area_2013,road_2013,hotel_2013,agent_2013,Aspot_2013,railway_2013,darvl_2013,drev_2013,iarvl_2013,irev_2013,tarvl_2014,trev_2014,CPIp_2014,CPIb_2014,hprice_2014,pgdp_2014,salary_2014,pop_2014,area_2014,road_2014,hotel_2014,agent_2014,Aspot_2014,railway_2014,darvl_2014,drev_2014,iarvl_2014,irev_2014,tarvl_2015,trev_2015,CPIp_2015,CPIb_2015,hprice_2015,pgdp_2015,salary_2015,pop_2015,area_2015,road_2015,hotel_2015,agent_2015,Aspot_2015,railway_2015,darvl_2015,drev_2015,iarvl_2015,irev_2015,tarvl_2016,trev_2016,CPIp_2016,CPIb_2016,hprice_2016,pgdp_2016,salary_2016,pop_2016,area_2016,road_2016,hotel_2016,agent_2016,Aspot_2016,railway_2016,darvl_2016,drev_2016,iarvl_2016,irev_2016,tarvl_2017,trev_2017,CPIp_2017,CPIb_2017,hprice_2017,pgdp_2017,salary_2017,pop_2017,area_2017,road_2017,hotel_2017,agent_2017,Aspot_2017,railway_2017,darvl_2017,drev_2017,iarvl_2017,irev_2017,tarvl_2018,trev_2018,CPIp_2018,CPIb_2018,hprice_2018,pgdp_2018,salary_2018,pop_2018,area_2018,road_2018,hotel_2018,agent_2018,Aspot_2018,railway_2018,darvl_2018,drev_2018,iarvl_2018,irev_2018,tarvl_2019,trev_2019,CPIp_2019,CPIb_2019,hprice_2019,pgdp_2019,salary_2019,pop_2019,area_2019,road_2019,hotel_2019,agent_2019,Aspot_2019,railway_2019,darvl_2019,drev_2019,iarvl_2019,irev_2019
酒泉,酒泉市,Jiuquan,39.7384690807156,98.50068521606789,585.3881,50.3585331813398,100,1,3046.205213,43825,37096.83,110.07,193974,430.6,61,,,0,43.881,4980,5810,8.647630850000001,805.4939000000001,70.82992278198749,102.90143,1.0290143,2679.62646631,52028,43687,108.9348,193974,434.1,62,,,0,51.939,7010,8003,11.56313318,1100.6975,96.55022204999999,103.4,1.0640007862,3346.52587312,58041,43608,108.2158,193974,452.92,65,,,0,47.775,9591,10959.2,10.3375,1384.2,120.5,102.4,1.0895368050688,3319.1913889,55000,49337,107.8039,193974,453,,,,0,23.583,12017.36391788,13818.417,5.3129,1730.6,151.9,101.54454038,1.10636514097805,3514.342292,48920,54609,107.2899,193974,452.92,,,,0,22.437,15148.0018988,17283.563,6.742999999999999,2144.4,190.7,102.2,1.130705174079567,3579.834485,51721,55513,106.9969,193974,452.92,,,,0,28.35,19015.4718249287,21415.65,8.209230999999999,2649.5,244.9,100.83704018,1.140169630703952,3704.446978,49200,60662,106.9156,168072,455.46,,,,0,29.965,24433.6690439164,26465.035,8.343102,3235.4,316.3,102.2062638,1.165324780524767,4059.448537,53043,67160,106.4529,168000,478,,,,0,40.144,31549.64755876,32313.856,12.1426,4207,418.6,102.18117081,1.190742504479269,4008.71832514,54729,71871,106.041,168080,481.75,,,,0,65.59399999999999,41703.223833586,42004.406,22.726124
重庆,重慶|重庆,Chongqing,29.5689962453389,106.558434155376,22206.3316,1265.28505928,100,1,4492.304266,34500,40041.99,2919,82829,10870,263,,,47,1864.016,120276,220199.3,968.0599999999999,29030.34339999999,1650.4202,102.58410223,1.0258410223,4804.79353781,39178,45392,2974.88,82374,11936,266,,,92,2242.834,157667,288060.6,1168.32,30825.5968,1771.03919892,102.652756,1.053054081569525,5238.50872683,43528,51015,3011.03,82374,12722.52,257,,,105,2422.605,169249.0224,305833.363,1268.31,34914.679,1995.77054032,101.75438242,1.071528677249673,5094,48307,56851.31,3043.48,82374,14528,249,,,121,2637.59,191257,346509.2,1354.44,39167.6339,2251.31,101.25442181,1.084970166677497,5012.45055455,52476,62091,3070.02,82374,16127.92,232,,,121,2825.339,215984.158612,388851,1468.57,45086.13429999999,2645.19804386,101.79162914,1.104408808343997,5162.39346072,58327,67386,3109.96,82402,17776.03,225,,,128,3165.843,253315.4399,447695.4999999999,1686.82,54230.211,3308.04328162,101.00855695,1.115547400136963,6605.16734153,64176,73272,3143.51,82402,19015.22,210,,,156,3583.545,317654.59,538718.5649999999,1947.59,59723.7133,4344.15378086,102.04706664,1.138383398818554,8189.976022,68464,81763.86017592,3163.14,82402,20378.2,197,,,186,3880.233,419924,593356.9,2189.89,65708.03390000001,5738.78539755,102.7,1.169119750586655,8657.433172999999,74337,89714,3187.84,82402,22160.41,173,,,186,4113.439,556461,652966.9,2524.83
金华,金华市,Jinhua,29.0846393855136,119.653436190529,3604.128,344.10800668,100,1,8010.63965,45721,42863.91,538.6,10942,1418,79,,,0,727.28,31720,35314,416.61,4182.8394,399.56739575,102.2,1.022,9452.150268339999,46927,44349,539.9,10942,1505,72,,,0,776.994,37277,41051.4,424.5132,4914.0598,490.3178793952,103.1,1.053682,9348.16187828,50209,51721,542.8,10942,1571,59,,,0,796.998,46219,48343.6,454.1736,5982.066400000001,619.99946872,102.4,1.078970368,10239.38644,52377,55806.04,543.7,10942,1659,,,,0,841.864,59053,58978.8,479.74,7087.5742,756.9291144399999,101.2,1.091918012416,10377.00277,54959,66782,545.4,10942,1723.95,,,,0,979.042,72081,69896.7,579.91,8745.1104,957.5234324600001,101.5,1.10829678260224,9380.217275999999,57202,72962,552,10942,1806,,,,0,1127.404,91448,86323.7,648.02,10409.6561,1147.38423016,101.9,1.129354421471683,11032.46732,60092,82199,556.4,10942,2034,,,,0,1102.661,110713.54,102993.9,596.12,12084.2925,1350.88589486,102.3,1.155329573165531,13029.13567,63177,88664,678,10942,2106,,,,0,842.925,131774,120000,500.89,13988.9269,1579.7182982,103.1,1.191144789933663,14867.11454,66752,90635,691.1,10942,2199.63,,,,0,889.269,154301,139000,532.12
金昌,金昌市,Jinchang,38.5258200920926,102.194605686698,92.44589999999999,4.60466250308744,100,1,2146.50541,50060,43213.72,46.59,8896,431.28,5,,,0,.459,460,924,.07218838,131.9475,6.805785880318751,101.61613,1.0161613,2318.57246621,52157,53087,45.9414,8896,440.42,5,,,0,.475,680,1319,.09165751,181.9156,9.210658497199999,101.9,1.0354683647,2148.25743528,53854,49702,45.5484,8896,459.95,6,,,0,.656,920,1818.5,.1721,227.48,11.91,101.6,1.0520358585352,2820.80813898,54565,51521,45.2847,8896,463,,,,0,.355,1190.49751896,2274.445,.0818,278.8200000000001,14.49,101.22391486,1.064911881740341,3294.180972,47739,52683,44.9782,8896,477.55,,,,0,.25,1448.52477308,2787.95,.0763,336.3000000000001,17.8,101.3,1.078755736202965,3150.864085,44202,53996,44.7642,8896,484.25,,,,0,.32,1779.3099912337,3362.68,.103881,411.3,22.5,100.86041964,1.088037562424882,3358.429685,47177,61136,44.6385,8896,485.11,,,,0,.339,2249.4263873274,4112.661,.084957,495.8,28.7,101.84352448,1.10809580123978,4052.726929,56353,69519,44.3536,8896,487.28,,,,0,.573,2869.09209272,4957.427,.1372,576.3,34,102.3847317,1.134520913078314,4114.1994615,73390,79103,44.0899,8928,487.28,,,,0,1.157,3398.0379907165,5761.843,.284411
钦州,钦州市,Qinzhou,21.9865935394842,108.660580168422,573.9829999999999,40.7547921324,100,1,3229.682553,20896,30235.37,311,10879,837.5400000000001,22,,,0,35.63,4002.5768,5704.2,11.2873,696.9131,51.857292,103.1,1.031,3725.39247446,22147.4497885,34657,313.33,10895,908.77,26,,,0,41.631,5101.6164,6927.5,13.3248,778.8612000000001,61.91951324000001,102.11704056,1.0528266881736,3315.14897188,23956.80933007,37328,315.92,10895.44,1037.51,26,,,0,46.112,6098.6198,7742.5,15.07,873.3399999999999,76.6918023652,102.45202049,1.078642214291805,3317.22226171,26971,40491.43,318.06,10895.4,1049,24,,,0,50.3,7561,8683.1,17.6109,1082.43,102.3306054648,101.10393954,1.090549772190504,3427.013695,29560,46502,320.93,10895,1191.71,24,,,0,53.6,10112.1536,10770.7,19.4122,1807.4016,173.642237467,101.55689007,1.107528433302146,3807.062877,34160,52127,322.95,10895,1276.6,18,,,0,61.916,17201.959,18012.1,24.429,2571.18,256.421869032,102.05554655,1.130294195803157,3544.332338,40160,56863,325.84,10897,1370.69,16,,,0,68.8,25455,25643,27.724,3849.31,372.2658728028,102.20885831,1.155260793074603,4502.11753176,39243,61666,327.83,10897,1420.11,16,,,0,76.09999999999999,37008,38417,33.0322,4996.398,521.8250626845,103.72635157,1.198309871774933,4715.59469269,40922,66847,329.45,10897,1482.11,14,,,0,83.68000000000001,51921,49880.3,37.9077
铁岭,铁岭市,Tieling,42.2299479971844,123.732365209177,1276.5203,103.48496748,100,1,2727.462765,28647,32639.95748459,,12980,831,13,,,0,57.203,10130,12708,33.21,1342.6057,115.0338375,102.8453654,1.028453654,3163.64503882,32129.57792201,36478.64447742,267.9,12985,833.1300000000001,23,,,0,66.057,11250,13360.04,40.13586577,1667.721,149.00399148,101.77954448,1.046755444229115,3485.02508654,34143,39762.58097639,266.6,12985,833.1300000000001,11,,,0,70.20999999999999,14613.31197328,16607.251,46.8851656,1952.9495,173.36961304,101.04822601,1.057727807056616,4188.29489696,32562,39807.84231544,266.1,12985,633,,,,0,34.495,17173.13322,19495,27.17699924,1594.81,117.30533592,101.55724001,1.074199167664997,3734.832673,27885,42473,265.3,12985,635.39,,,,0,35.1,11562.982,15913.24031,27.38,1803.3805,133.06382938,101.10658405,1.08608608431961,3642.128204,22223,43596,265,12985,639.5699999999999,,,,0,35.805,13118.89655,17997.87479,28.0645,2006.7,148.0343907,100.98175907,1.096748832960426,3723.748397,22484,47615,263.8,12985,1409.04,,,,0,36,14610,20031,28.654,2232.7,165.9587504,101.84548191,1.116989134270847,3719.398951,23428,53457,262.2,12985,1418.74,,,,0,37,16400,22290,29.6,2435.44,191.49921355,102.38933065,1.14367769801315,4255.67885956,24382,60166,262.4,12985,1424.19,,,,0,23.4,18940,24330.7,30.4348
铜川,铜川市,Tongchuan,34.9026370805029,108.952404248359,562.45,19.2727729,100,1,2820.603557,24252,33953.43,83.5,3882,459.08,13,,,0,24.5,1910,5600,2.675,680,30.8461875,102.79958,1.0279958,3077.37684439,28623,39323.96,82,3882,459.95,13,,,0,26,3060,6774,3.9,889,43.9919559376,103.12916,1.06016343337528,2912.39823642,34123,45961.31,81,3937,459.9999999999999,13,,,0,26,4375,8864,3.9068,992.9,53.6,101.82026,1.079461164287637,3062.06,34652,48385.18,80,3937,466,13,,,0,-100,-100,-100,-100,1213.14,65.61,101.17554289,1.092150693254731,2787.3,33722,50310,78,3882,465.5,13,,,0,-100,-100,-100,-100,1395.11,76.44,101.27482321,1.106073683780519,3019.76,34882,53652,77,3882,403.59,9,,,0,-100,-100,-100,-100,1750.33,104.91,101.07239743,1.117935189539287,3174.257253,39339,57697,76,3882,384.31,9,,,0,29.394,10491,17503.3,4.52,2110.1,134.64,102.4,1.14476563408823,3603.11456,43963,67493,75,3882,546.64,10,,,0,-100,-100,-100,-100,2492.83,162.74,103.1,1.180253368744965,4152.423663,49885,66831,73,3882,559.3099999999999,10,,,0,-100,-100,-100,-100
铜陵,铜陵市,Tongling,30.9512332399133,117.818476794457,571.3100000000001,34.6038754,100,1,4508,79644,42796.05,73,1113,476,18,,,0,21.1,3431,5692,4.55,719.6,46.71150625,102.5,1.025,4470.63094842,84819.11262799001,47634,73.40000000000001,1200,501,18,,,0,27,4637,7169,5.41,853.3100000000001,53.3763144192,101.9,1.044475,4721.16076981,92599,49065.66,73.59999999999999,1201,501,16,,,0,29.1,5280,8504,9.3056,923.96,60.92239327999999,101.1,1.055964225,4578.54279547,97193,54336.55,73.8,1201,501,15,,,0,28.2,6020,9211.4,11.76,1087.69,72.6293762072,101.2,1.0686357957,4446.073927,97471,56543,142.6,1201,530.2800000000001,12,,,0,28.4,7215.0051,10848.5,7.6958,1683.6,127.2392818682,101.1,1.0803907894527,3983.640637,59960,61501,140.2,2991,625,9,,,0,31,12680,16805,6.6134,1988.62,157.3599606,100.9,1.090114306557774,4954.114018,69935,65944,137.8,2991,725,9,,,0,37.1,15657,19849.1,11.7,2266.27,182.024088,102.1,1.113006706995487,5554.600243,75524,74690,136.1,2991,727,6,,,0,43.9,18123,22618.8,12,2539.87,212.34579,102.4,1.139718867963379,5637.71066394,58726,76311,133.6,2992,740,4,,,0,47.8,21138,25350.9,14
银川,银川市,Yinchuan,38.4924600555095,106.2384935874,462.84,47.015318616,100,1,3979.617691,48964,49938.2,202.57,9025,1652,36,,,0,14.4,4670,4614,4.882,532.1899999999999,58.75565625,102.6,1.026,4187.25758663,56528,52806.5118662,221.8858,8874.35967258,1809,42,,,0,13.9,5850,5308,4.05,800.4400000000001,73.65160153319999,103.5,1.06191,4523.54090923,62437,55338.43008568,229.1713,8874.35967258,1837,,,,0,18.3,7311,7986.1,8.745100000000001,672.03,82.880084142,102.1,1.08421011,4111.27442638,65942,59079.69,241.1593,8874.35967258,1885,46,,,0,25.7,8202,6694.6,14.0015,744.0700000000001,94.34320398239998,101.6,1.10155747176,4498.081469,69594,66626,247.3435,8874.610000000001,1897.6,42,,,0,27.1,9340,7413.6,15.1436,873.11,105.89239127,101.7,1.12028394877992,4448.336188,74288,72877,257.1767,8874.610000000001,2535,42,,,0,35.9,10400,8695.200000000001,28.49,1288.48,151.2726125728,101.7,1.139328775909179,4892.272265,81660,78686,267.3925,8874.610000000001,2535,42,,,0,45.8,14953,12839,25.8096,1663.59,150.75775779,102.2,1.16439400897918,5589.492742,84964,87323,272.0413,8874.610000000001,2660,37,,,0,53.8,14880,16582.1,29.585,1649.88,170.60970255,102.2,1.190010677176722,6439.98105454,83492,94559,280.8826,8874.610000000001,2698,39,,,0,78.8,16800,16420,37.83
锦州,锦州市,Jinzhou,41.100931499462,121.132596300555,1729.4092,152.53931352,100,1,3091.780822,35784,33499.64062282,,9891,978.9999999999999,30,,,0,253.092,14300,17041,147.54,1956.458,173.2819125,102.23414358,1.0223414358,3086.25403509,40002.24682933,37703.21419665,309.7,9891,1009.78,23,,,0,308.58,16160,19256.33,185.05915571,3245.4131,235.63763516,102.40503717,1.046929127335302,3492.53757016,43497,39751.98368225,308.7,10047,1075.28,23,,,0,344.131,22254.79883879,32110,212.12921955,3556.2675,272.23988016,101.40588134,1.061647708579534,4147.96204835,44264,41443.84583114,307.6,10047,1116,23,,,0,113.675,26546.29154,35449,109.7245056,2082.1006,153.28487336,101.01114807,1.072382538895035,4203.526074,43207,47416,306.8,10047,1120.06,23,,,0,121.006,14635.706,20700.4088,110.54,2356.8576,175.31841937,101.76003816,1.091256880800764,3735.118984,33692,49162,306.3,10047,1161.46,24,,,0,94.57599999999999,16778.23294,23474.26358,113.19296,2630.3,195.00305526,101.44414725,1.107016237035284,3755.218834,35254,54892,305,10048,1739.51,24,,,0,96,18720,26207,115.57,2944.7,218.93971104,102.15922432,1.130919200851699,4611.932528,39211,60583,303.2,10048,1780.14,22,,,0,97,21120,29350,116.96,3385.05,252.98920935,102.25047104,1.156370209952666,4968.57139518,35431,65771,302.5,10048,1673.99,20,,,0,97.5,24484,33752.5,118.71
镇江,镇江市,Zhenjiang,32.1947159205237,119.430489445673,3165.8374,379.33333228,100,1,5769.066894,71395,42660.39,313.43,3847,1912,51,,,0,650.074,34563.0668,31008.3,521.8099999999999,3569.1675,445.37961475,102.4,1.024,5280.62428622,77812,47626.22161,315.48,3847,1970.66,51,,,0,663.075,41014.3871,35028.6,558.1900000000001,3898.6675,476.4657077128,102.1,1.045504,5814.09903597,84145,54751.11,316.54,3847,2114,52,,,0,36.675,47452.7521,38950,31.2954,4389.9786,546.7802592,102,1.06641408,5680.846978,90638,58640.3,317.14,3840,2148,38,,,0,44.986,54393,43854.8,46.4,4807.9756,617.8520572800001,101.5,1.0824102912,5210.570697,97307,63367,317.65,3840,2182.7,34,,,0,52.956,61412,48026.8,59.92,5353.8334,710.49486917,102.2,1.1062233176064,6168.176975,108079,68874,318.13,3840,2313.31,34,,,0,54.934,70619.1323,53483.4,64.79000000000001,5971.5215,818.63536202,102,1.128347783958528,8327.38571341,116671,75315,318.63,3840,2370,32,,,0,69.61499999999999,81287,59645.6,85.39,6554.2747,930.00623776,102,1.150914739637698,9799.470058000001,120569,79608,319.64,3840,2496,30,,,0,75.747,92377,65467,94.23999999999999,7128.6273,1019.3161053,103,1.185442181826829,9757.500136000001,127418,87012,320.35,3840,2609,26,,,0,79.173,101235,71207.10000000001,100.98
长春,长春市,Changchun,43.8219535010431,125.330602075906,3114.34,431.5834642248,100,1,5968.653618,46613,41471.21,761.77,20604,5913,55,,,45,301.7,42062,30841.7,169.7446,3655.66,548.326806875,102.3,1.023,5273.34881321,53004,46674,756.9,20604,6456.999999999999,60,,,30,356.6,53420,36200,223.791,4229.496099999999,682.7731237948001,103,1.05369,5728.52459016,58131,52351,752.67,20604,6759.999999999999,62,,,49,378.261,66772,41916.7,243.0589,4948.284000000001,836.0338222751999,102.2,1.07687118,5846.75962916,63153,56976,754.55,20594,7113,,,,49,394.54,81828,49088.3,289.0184,5726.0482,1043.0175723396,101.3,1.09087050534,6327.788216,63297,62519,753.84,20594,7655.200000000001,,,,49,430.582,102318,56829.9,318.5019,6700.43,1341.5883230283,101.4,1.10614269241476,6017.655095,66821,68434,753.43,20594,7712.67,,,,49,452.1,131874,66552.2,343.9821,7827.7875,1618.837859637,101.3,1.120522547416152,6810.680479,72317,73469,748.92,20594,7167.690000000001,,,,15,464.875,159480,77813,356.0215,8988.414699999999,1903.5927117228,102,1.142932998364475,8091.84553825,75124,80425,751.29,20594,7477.73,,,,46,456.147,188370,89428,300.6122,10156.45,2188.019656494,102.9,1.176078055317045,8731.02830899,78456,88082,753.8,20594,7637.85,,,,95,416.5,217224,101148,228.7404
长沙,长沙市|長沙市,Changsha,28.2348893999436,112.945473195352,4894.4401,460.6064315324,100,1,5484.180077,75828,44495.2,709.0700000000001,11816,3958,81,,,0,804.401,42800,48140,504.8373,5675.62865499,530.8057449981375,102,1.02,5602.51111505,82281,50904.30097297,766.1800000000001,11816,3957.9,80,,,0,653.581,51336.16517953,56102.7055499,276.34207054,6643.048365891,627.0069666781266,102.5,1.0455,5771.41,88853,56381.2370435,787.46,11816,4037,82,,,0,767.232,61437.26314487,65663.25165891,204.00334608,7445.328571923999,689.9753536914313,101.9,1.0653645,5453.04,94149,61848.29,813.11,11816,4038,78,,,19,652.199,67850.80732445999,73801.08671924,186.67839498,8180.950787,819.0338204750404,101.4,1.080279603,5557.2,103603,67266,828.2700000000001,11816,4200,74,,,23,595.228,80798.01424,81214.27987,177.4721931,9468.517100999999,991.3554731152483,101.9,1.100804915457,6157.01,108652,77782,859.03,11816,5400,64,,,48,580.5599999999999,97859.99242,94104.61100999999,192.0351221,14218.74891,1694.804946585434,101.31754923,1.115308562144406,7280.43,114078,85187,902.9399999999999,11816,4849.46,55,,,46,1292,165992.4561,140895.4891,516.6086908,14973.46328,1808.04758650868,102,1.137614733387295,7780.63,113664,93293,928,11816,4932.59,51,,,71,1303.686,176702.7679,148430.9468,619.8795223,16832.60531,2028.892728825622,102.9,1.170605560655526,8225.84,122150,98459,963.5600000000001,11816,5351,43,,,71,1329.766,198340.957,166996.2871,659.3195452
长治,长治市,changzhi,36.2012683721548,113.122558869849,1280.84,126.175964976,100,1,2856.954505,36425,39294.57,331.6105,13896,513,13,,,0,102.4,12470,12706,22.852,1652.5395,166.4406601875,102.42579,1.0242579,3071.28036857,39523,44304,329.2993,13896,557,14,,,0,124.595,16452,16400.8,30.4263,2163.0661,211.607285428,103.19669,1.05700024986351,3347.03938989,39474,44600,327.2745,13896,381,13,,,0,144.761,20941,21485.9,35.479,2693.5051,264.6680882104,101.51151958,1.072977015600846,3750.17378947,39196,48064,325.997,13896,658,,,,0,23.051,26380,26912,14.1318,3263.2608,320.8886170696,100.63187,1.079756835469323,3567.574968,35029,49463,324.148,13896,736,,,,0,24.108,31996,32608.5,14.9094,3753.467,369.2167501109,100.94690031,1.089981056291628,4046.386413,37063,50739,322.5185,13896,762,,,,0,25.17,36818,37509.5,15.6083,4811.0803,461.3140886792,101.50508845,1.106386235277061,3967.221976,42887,57750,321.2605,13955,790,,,,0,26.603,46022,48084.2,16.2044,6021.703299999999,577.2454763744,102.18157318,1.130522860653077,4430.46093047,47540,61575,319.8149,13955,803.9999999999999,,,,0,27.333,57614,60189.7,16.7056,6806.357099999999,689.4911063100001,102.55612358,1.159420422071521,4626.62000198,47219,65172,318.5674,13955,1392,,,,0,28.871,68826,68034.7,17.846
阜新,阜新市,Fuxin,42.0280219013184,121.676407998658,760.9530999999999,47.21178204,100,1,2757.513661,26480,33109.63216554,,10399,494.0000000000001,9,,,0,25.531,4650,7584,11.33,859.7225,56.62783125,102.63729579,1.0263729579,2793.68905828,31048.71084003,38557.67450286,179.9,10355,497,11,,,0,27.225,5590,8569.92,11.5291462,926.4633,67.96981476000001,102.24195962,1.049383825166718,3376.26816244,34259,40035.46109496,179.2,10355,503.2,6,,,0,28.633,6722.9180412,9235.933000000001,12.432574,1044.9353,77.23688072,101.29753924,1.062999992076469,3913.20935175,33882,41413.44284971,178.6,10355,517,8,,,0,20.353,7666.32584,10429,8.74171988,998.1138,69.24872204,100.95904711,1.073194662779779,3623.736244,29491,45939,177.8,10355,966.8200000000001,8,,,0,21.138,6866.259,9959.871263999999,8.81,1142.542,78.39714277,101.15473569,1.085587224574072,3535.182697,22956,49601,177.5,10355,993.4900000000001,7,,,0,21.42,7778.62418,11404.0526,8.9862,1311.8346,90.01981524,100.91121351,1.095479242027225,3518.63064,23105,54331,176.6,10355,1063.03,7,,,0,22.346,8940,13096,9.175000000000001,1483.4445,101.00019818,101.73646428,1.114501847759842,3508.970897,25340,56271,175.4,10355,1098.93,5,,,0,22.445,10040,14812,9.067,1631.7805,117.72983305,102.21186396,1.139153112463976,3522.34038527,27945,59849,173.9,10327,1117.19,3,,,0,22.805,11707,16295,9.130000000000001
阜阳,阜阳市,Fuyang,32.8960609948522,115.820436124913,1019.3783,49.334919948,100,1,4001,11202,32480.51,765,9776,1289.1,10,,,0,12.913,4903,10180.87,4.721,1248.5062,66.50748249999999,102.5,1.025,4168.25265071,12616.71208127,35924,767,9776,1391.54,11,,,0,13.882,6608,12471.18,6.772,1540.3642,78.750482582,102.2,1.04755,4629.72046181,14324,39474.53,769,9776,1584.2,12,,,0,16.262,7820,15387.38,8.888500000000001,1687.6016,90.99984442,101.8,1.0664059,4785.76906282,15303,42288.33,778,9776,1804,13,,,0,13.776,9040,16862.24,9.765000000000001,1826.49,112.386758616,101.8,1.0856012062,4875.063001,16121,48583,783,10118,1841.69,14,,,0,13.9,11176.5538,18251,9.974,1995.022,135.799899151,101.5,1.101885224293,5393.889044,17642,54704,791,10118,2091,4,,,0,14.42,13510,19935.8,10.537,2360.3013,170.59348322,101.4,1.117311617433102,6026.039998,19536,59637,799,10118,2132,5,,,0,17.443,17000,23585.57,8.789999999999999,2747.4392,201.629380914,101.9,1.138540538164331,6401.777974,21589,66886,809,10118,2192,4,,,0,19.512,20100,27454.88,9.510999999999999,3141.6008,240.04310642,102.8,1.170419673232932,6454.71546512,32855,73342,811,10118,2365,4,,,0,24.888,23930,31391.12,10.772
防城港,防城港市,Fangchenggang,21.6930052899694,108.360418838298,685.9174999999999,40.420628008,100,1,2790.329482,47416,33656.21,87.84,6222,565.1500000000001,22,,,0,103.275,3872.7389,6755.9,26.216,819.2797,52.6199998125,102.6,1.026,3227.21539633,50302.34904701,36750,88.69,6222,587.91,24,,,0,127.497,5036.2189,8065.3,35.7673,979.7815000000001,64.5074079,102.58818746,1.0525548033396,3433.80639145,58810.33961766,41512,89.90000000000001,6238,627.6099999999999,27,,,0,146.715,6179.3238,9651.1,43.825,1183.7803,79.7456668204,102.55366699,1.079433547904143,3746.00140357,65184,43451.71,90.8,6238,633,28,,,0,153.803,7673.1745,11684,49.0643,1361.8687,100.6888294308,101.13465921,1.091681440071267,3669.931228,67972,51230,94.37,6238,663.63,31,,,0,160.987,9739.7201,13457.7,52.8487,1585.6493,129.2322306548,101.06254792,1.10328107850577,3791.405001,73188,55409,96.34999999999999,6238,666.09,31,,,0,168.593,12537.3878,15687.9,58.0876,2034.0122,169.1004436038,102.69070968,1.132967169282733,4041.22799,79351,63484,98.53999999999999,6239,666.09,25,,,0,176.622,16483.2354,20163.5,63.2141,2765.3685,240.188073859,103.3560068,1.170989624525629,5268.23440277,73601,71658,100.57,6238,857.02,24,,,0,186.585,23539.8499,27467.1,72.3785,3671.4433,335.0023563120001,103.60180364,1.213166371445816,5898.66640085,73163,78165,102.57,6238,927.6300000000001,,,,0,197.533,32939.3931,36516.9,81.2992
阳江,阳江市,Yangjiang,21.8643397261389,111.988489291812,461.3506,66.3426517888,100,1,3474.975775,31490,28732.86,244.49,7965,542.5,31,,,0,56.08,6498,4557.426,21.0976,578.1336,86.48506781250001,102.62162,1.0262162,4408.91813024,33787.30017466,33858,247.8808,7956,612,29,,,0,57.002,8508,5724.334,22.2585,705.0722,114.233563594,101.52988,1.04191607640056,4522.72524333,39104.95292933,40383,248.823,7955.87,652,28,,,0,46.199,11299,7004.523,20.0795,881.01,153.606414,101.79795,1.060649206496204,4154.456225,42717.10378794,44751.57,250.6627,7955.87,694,27,,,0,50,15204,8760.1,25.5,1030.9282,181.32257036,101.4,1.075498295387151,4373.45282778,44084.83887651,50182,252.0641,7955.8731,976.2700000000001,22,,,0,68.81999999999999,17900,10240.462,37.29,1176.2429,214.06175869,102.77435065,1.105336389335963,4517.544035,44144.28343345,54245,254.0212,7955.87,1026,21,,,0,69.75,21127,11692.679,42.03,1317.5,267.61086536,101.47792318,1.121672412050934,5265.824329,44815.83631192,59559,255.7342,7955.88,1069,21,,,0,70.2,26474,13104.8,42.52,1478.8602,307.8311740726,101.52744256,1.138805313856379,5851.516127,45526.43521316,66999,257.2604,7955.88,1088,21,,,0,71.55800000000001,30499,14717.044,42.9349,1630.6901,349.38956385,102.9,1.171830667958214,5913.28479,50030.78634442,76293,259.093,7955.88,1401,19,,,0,78.45,34605,16228.451,48.41
